time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2018-01-03 01:00:00,818.56,723.31,718.0,1266911.61,1011775956.32,798.62,multiply,BTC
2018-01-04 01:00:00,881.74,767.09,797.51,1258516.2,997102282.48,792.28,multiply,BTC
2018-01-05 01:00:00,975.24,775.26,791.73,1682729.53,1356819492.68,806.32,multiply,BTC
2018-01-06 01:00:00,882.54,800.52,806.3,975679.49,821484486.52,841.96,multiply,BTC
2018-01-07 01:00:00,932.31,790.53,839.94,994739.35,925796987.07,930.69,multiply,BTC
2018-01-08 01:00:00,991.15,870.4,930.69,1380565.72,1319402746.36,955.7,multiply,BTC
2018-01-09 01:00:00,1109.34,917.76,955.7,1168583.78,1267456461.09,1084.61,multiply,BTC
2018-01-10 01:00:00,1223.28,1030.28,1084.13,1546032.52,1608214337.55,1040.22,multiply,BTC
2018-01-11 01:00:00,1019.36,931.54,1040.19,1100658.4,1052172876.59,955.95,multiply,BTC
2018-01-12 01:00:00,1055.4,974.11,956.17,710582.11,745291015.87,1048.85,multiply,BTC
2018-01-13 01:00:00,1183.28,1060.59,1048.85,895611.47,1029752196.12,1149.78,multiply,BTC
2018-01-14 01:00:00,1127.65,1079.74,1149.89,680049.06,766164987.68,1126.63,multiply,BTC
2018-01-15 01:00:00,1129.32,1021.88,1126.62,773289.75,814094309.61,1052.77,multiply,BTC
2018-01-16 01:00:00,891.81,794.38,1052.88,1117410.08,958046314.05,857.38,multiply,BTC
2018-01-17 01:00:00,865.66,766.41,857.57,1174543.66,988852220.93,841.9,multiply,BTC
2018-01-18 01:00:00,857.56,822.59,841.54,820002.49,691963566.92,843.86,multiply,BTC
2018-01-19 01:00:00,878.09,860.51,843.86,591339.85,509304671.54,861.27,multiply,BTC
2018-01-20 01:00:00,960.65,929.04,861.47,569833.85,541347179.73,950.01,multiply,BTC
2018-01-21 01:00:00,880.73,852.16,950.01,503997.7,437263575.97,867.59,multiply,BTC
2018-01-22 01:00:00,822.49,804.22,867.59,582029.25,476495035.89,818.68,multiply,BTC
2018-01-23 01:00:00,818.76,788.8,818.68,562449.02,451759657.61,803.2,multiply,BTC
2018-01-24 01:00:00,867.86,834.9,803.29,577706.19,497846546.75,861.76,multiply,BTC
2018-01-25 01:00:00,857.65,837.56,861.76,476801.57,404719845.29,848.82,multiply,BTC
2018-01-26 01:00:00,869.91,831.04,848.73,550667.29,468106162.82,850.07,multiply,BTC
2018-01-27 01:00:00,898.84,867.14,849.01,444980.46,397963915.95,894.34,multiply,BTC
2018-01-28 01:00:00,990.03,912.46,894.36,612224.79,605543730.25,989.09,multiply,BTC
2018-01-29 01:00:00,955.39,931.91,989.09,479067.36,452072237.63,943.65,multiply,BTC
2018-01-30 01:00:00,873.74,834.06,943.65,549599.81,471306190.94,857.54,multiply,BTC
2018-01-31 01:00:00,900.94,859.36,857.54,503368.91,448989929.4,891.97,multiply,BTC
2018-02-01 01:00:00,883.09,784.73,891.98,914305.45,742429760.1,812.02,multiply,BTC
2018-02-02 01:00:00,807.65,690.48,812.01,929359.02,685300761.51,737.39,multiply,BTC
2018-02-03 01:00:00,797.37,766.19,737.56,425333.21,333147593.8,783.26,multiply,BTC
2018-02-04 01:00:00,692.38,651.41,783.26,452989.49,299410293.39,660.97,multiply,BTC
2018-02-05 01:00:00,683.16,500.06,660.04,427840.51,247156740.43,549.51,direct,
2018-02-06 01:00:00,650.26,448.04,549.51,564015.69,305434434.33,632.36,direct,
2018-02-07 01:00:00,630.71,611.5,633.1,711700.36,436213718.7,612.92,multiply,BTC
2018-02-08 01:00:00,683.62,647.01,612.79,1027908.58,684925278.11,666.33,multiply,BTC
2018-02-09 01:00:00,719.84,698.79,666.26,597639.25,428085714.33,716.29,multiply,BTC
2018-02-10 01:00:00,708.84,695.95,716.29,600271.48,419147755.52,698.26,multiply,BTC
2018-02-11 01:00:00,666.6,656.69,698.34,580478.8,384644381.4,662.63,multiply,BTC
2018-02-12 01:00:00,727.51,702.83,662.63,477688.83,336597902.23,704.64,multiply,BTC
2018-02-13 01:00:00,682.9,671.62,704.8,499361.24,340632524.24,682.14,multiply,BTC
2018-02-14 01:00:00,752.6,734.2,682.14,555451.07,412477983.13,742.6,multiply,BTC
2018-02-15 01:00:00,784.96,737.24,742.64,609036.66,453128045.44,744.01,multiply,BTC
2018-02-16 01:00:00,776.62,751.14,743.81,493040.97,374153742.94,758.87,multiply,BTC
2018-02-17 01:00:00,833.35,786.79,758.87,517695.66,408201620.3,788.5,multiply,BTC
2018-02-18 01:00:00,751.39,727.13,788.5,451993.58,333873662.02,738.67,multiply,BTC
2018-02-19 01:00:00,799.45,757.3,738.85,443284.24,337059170.95,760.37,multiply,BTC
2018-02-20 01:00:00,769.41,706.8,760.37,590178.27,424248023.8,718.85,multiply,BTC
2018-02-21 01:00:00,693.54,665.34,718.83,515026.16,351619289.37,682.72,multiply,BTC
2018-02-22 01:00:00,652.96,635.23,682.62,419562.05,273454806.63,651.76,multiply,BTC
2018-02-23 01:00:00,711.08,674.69,651.76,483619.21,336893846.43,696.61,multiply,BTC
2018-02-24 01:00:00,681.45,651.16,696.23,377330.79,255972378.4,678.38,multiply,BTC
2018-02-25 01:00:00,689.22,670.12,678.65,363538.82,248914654.12,684.7,multiply,BTC
2018-02-26 01:00:00,747.66,700.7,684.74,466168.19,328321165.48,704.3,multiply,BTC
2018-02-27 01:00:00,736.57,705.49,704.3,458760.68,325593024.44,709.72,multiply,BTC
2018-02-28 01:00:00,708.95,677.44,709.72,467629.5,326272431.92,697.72,multiply,BTC
2018-03-01 01:00:00,735.34,704.64,697.68,422715.28,299213194.22,707.84,multiply,BTC
2018-03-02 01:00:00,714.22,691.49,707.57,465100.32,323026282.36,694.53,multiply,BTC
2018-03-03 01:00:00,717.88,689.79,694.53,447097.83,308401559.53,689.79,multiply,BTC
2018-03-04 01:00:00,720.27,693.68,689.74,384392.02,269397987.9,700.84,multiply,BTC
2018-03-05 01:00:00,700.37,678.79,700.75,424359.91,290488670.02,684.53,multiply,BTC
2018-03-06 01:00:00,659.59,635.24,684.31,482448.32,316342630.62,655.7,multiply,BTC
2018-03-07 01:00:00,612.24,578.08,655.7,546135.58,331604899.33,607.18,multiply,BTC
2018-03-08 01:00:00,581.2,562.25,607.1,482006.93,272972574.63,566.32,multiply,BTC
2018-03-09 01:00:00,592.27,561.49,566.29,532059.47,314002678.39,590.16,multiply,BTC
2018-03-10 01:00:00,568.96,551.47,590.05,403586.79,223862877.37,554.68,multiply,BTC
2018-03-11 01:00:00,616.0,580.59,554.68,397092.61,232825709.02,586.33,multiply,BTC
2018-03-12 01:00:00,569.86,551.19,586.09,443514.09,250867823.92,565.64,multiply,BTC
2018-03-13 01:00:00,570.36,554.29,565.64,413234.12,230491187.72,557.77,multiply,BTC
2018-03-14 01:00:00,505.66,487.02,557.85,442966.94,218966527.02,494.32,multiply,BTC
2018-03-15 01:00:00,507.65,492.96,494.36,471057.19,234339962.73,497.48,multiply,BTC
2018-03-16 01:00:00,501.6,484.2,497.48,418942.61,204434121.72,487.98,multiply,BTC
2018-03-17 01:00:00,470.52,447.6,487.3,397068.89,177828096.41,447.85,multiply,BTC
2018-03-18 01:00:00,467.6,414.28,447.84,727777.33,318962793.13,438.27,multiply,BTC
2018-03-19 01:00:00,464.28,442.67,438.34,583338.12,262942381.49,450.75,multiply,BTC
2018-03-20 01:00:00,472.73,452.6,450.83,518180.94,236305811.56,456.03,multiply,BTC
2018-03-21 01:00:00,467.48,449.42,455.94,509705.65,231761779.03,454.7,multiply,BTC
2018-03-22 01:00:00,449.54,432.19,454.62,448209.97,196536884.09,438.49,multiply,BTC
2018-03-23 01:00:00,449.51,438.31,438.37,467578.07,206194834.68,440.98,multiply,BTC
2018-03-24 01:00:00,423.21,416.35,440.99,414390.48,174884452.42,422.03,multiply,BTC
2018-03-25 01:00:00,427.73,416.6,422.01,406666.68,172685608.38,424.64,multiply,BTC
2018-03-26 02:00:00,406.66,388.91,424.64,530419.1,207569147.43,391.33,multiply,BTC
2018-03-27 02:00:00,378.27,357.02,391.23,581981.29,211302340.07,363.07,multiply,BTC
2018-03-28 02:00:00,373.75,361.75,362.95,514493.55,186382531.53,362.26,multiply,BTC
2018-03-29 02:00:00,324.69,309.18,362.2,699865.34,216985774.46,310.04,multiply,BTC
2018-03-30 02:00:00,318.05,298.71,310.04,649647.63,206549898.04,317.94,multiply,BTC
2018-03-31 02:00:00,330.52,317.25,317.89,483795.65,154680723.84,319.72,multiply,BTC
2018-04-01 02:00:00,315.02,302.36,319.72,468496.71,143754085.67,306.84,multiply,BTC
2018-04-02 02:00:00,590.79,312.51,306.84,475454.26,148855304.3,313.08,multiply,BTC
2018-04-03 02:00:00,339.19,325.99,312.91,510666.56,173180610.86,339.13,multiply,BTC
2018-04-04 02:00:00,310.39,297.06,339.13,500870.06,154190007.04,307.84,multiply,BTC
2018-04-05 02:00:00,311.27,306.3,307.84,457473.66,142297779.86,311.05,multiply,BTC
2018-04-06 02:00:00,303.92,299.5,311.05,377117.57,113679657.18,301.44,multiply,BTC
2018-04-07 02:00:00,314.14,309.82,301.44,366718.4,114810300.0,313.07,multiply,BTC
2018-04-08 02:00:00,327.54,317.81,313.07,403469.03,131691434.18,326.4,multiply,BTC
2018-04-09 02:00:00,330.38,313.86,326.46,534959.78,173413508.09,324.16,multiply,BTC
2018-04-10 02:00:00,336.24,323.56,324.01,439296.44,147513060.1,335.79,multiply,BTC
2018-04-11 02:00:00,347.75,338.44,335.79,494972.37,171683638.62,346.85,multiply,BTC
2018-04-12 02:00:00,406.48,381.43,346.68,714738.83,286441105.44,400.76,multiply,BTC
2018-04-13 02:00:00,412.51,395.4,400.76,664549.6,265603664.67,399.67,multiply,BTC
2018-04-14 02:00:00,411.92,401.01,399.67,392678.48,160068265.15,407.63,multiply,BTC
2018-04-15 02:00:00,432.8,420.81,407.63,411523.52,178024617.47,432.6,multiply,BTC
2018-04-16 02:00:00,420.81,409.24,432.6,394800.9,162850774.39,412.49,multiply,BTC
2018-04-17 02:00:00,409.5,402.35,412.49,449603.53,182908040.06,406.82,multiply,BTC
2018-04-18 02:00:00,425.05,418.71,407.12,433048.63,183951963.73,424.78,multiply,BTC
2018-04-19 02:00:00,462.21,430.59,424.78,535533.54,246811102.66,460.87,multiply,BTC
2018-04-20 02:00:00,512.24,488.44,461.1,623642.92,313155943.34,502.14,multiply,BTC
2018-04-21 02:00:00,506.22,484.16,502.49,523287.81,257684447.68,492.43,multiply,BTC
2018-04-22 02:00:00,517.41,479.25,492.43,509492.61,258426121.74,507.22,multiply,BTC
2018-04-23 02:00:00,530.37,516.76,507.22,485269.01,255490089.53,526.49,multiply,BTC
2018-04-24 02:00:00,596.97,567.28,526.55,585814.68,336856564.3,575.02,multiply,BTC
2018-04-25 02:00:00,530.77,486.66,575.26,683617.96,346274438.14,506.53,multiply,BTC
2018-04-26 02:00:00,548.7,529.26,506.4,554303.97,302956934.51,546.55,multiply,BTC
2018-04-27 02:00:00,540.84,521.99,547.15,500860.87,265944848.42,530.98,multiply,BTC
2018-04-28 02:00:00,567.03,554.26,531.18,468177.04,262983827.96,561.72,multiply,BTC
2018-04-29 02:00:00,569.55,561.11,561.95,475453.8,269985577.67,567.85,multiply,BTC
2018-04-30 02:00:00,573.47,551.9,567.96,555110.88,307556649.54,554.05,multiply,BTC
2018-05-01 02:00:00,561.81,533.21,554.04,502717.86,280764668.15,558.49,multiply,BTC
2018-05-02 02:00:00,576.0,568.69,558.64,482423.54,276352856.46,572.84,multiply,BTC
2018-05-03 02:00:00,654.07,602.65,572.84,814072.94,527053537.65,647.43,multiply,BTC
2018-05-04 02:00:00,671.51,641.99,647.44,697499.59,456532937.43,654.53,multiply,BTC
2018-05-05 02:00:00,681.29,661.3,654.29,590283.79,399589990.78,676.95,multiply,BTC
2018-05-06 02:00:00,677.1,643.23,676.95,576198.99,379924773.46,659.36,multiply,BTC
2018-05-07 02:00:00,646.87,594.52,659.43,777158.89,490214754.41,630.78,multiply,BTC
2018-05-08 02:00:00,634.36,612.31,630.8,540709.68,341037320.36,630.72,multiply,BTC
2018-05-09 02:00:00,639.08,620.22,630.72,542315.37,342254771.21,631.1,multiply,BTC
2018-05-10 02:00:00,618.08,604.96,631.69,529345.97,320311625.46,605.11,multiply,BTC
2018-05-11 02:00:00,578.58,551.63,605.11,595442.43,337388657.7,566.62,multiply,BTC
2018-05-12 02:00:00,576.05,551.06,566.62,534836.35,306613456.35,573.28,multiply,BTC
2018-05-13 02:00:00,618.9,582.72,573.28,528828.65,324134128.46,612.93,multiply,BTC
2018-05-14 02:00:00,615.37,600.62,612.93,542573.48,331123872.54,610.28,multiply,BTC
2018-05-15 02:00:00,608.25,592.18,610.28,499749.47,298522350.71,597.34,multiply,BTC
2018-05-16 02:00:00,598.31,583.48,597.34,452764.11,270799167.89,598.1,multiply,BTC
2018-05-17 02:00:00,583.99,566.87,598.1,456602.2,259365084.23,568.03,multiply,BTC
2018-05-18 02:00:00,590.7,579.21,568.18,445521.07,262483464.43,589.16,multiply,BTC
2018-05-19 02:00:00,599.16,584.25,589.23,395319.09,233815346.43,591.46,multiply,BTC
2018-05-20 02:00:00,621.53,606.55,591.53,386761.27,234898749.1,607.35,multiply,BTC
2018-05-21 02:00:00,601.34,588.3,607.35,421289.2,249585545.76,592.43,multiply,BTC
2018-05-22 02:00:00,568.12,544.5,592.3,487871.29,266571907.9,546.4,multiply,BTC
2018-05-23 02:00:00,520.13,486.71,547.03,639570.35,315840177.17,493.83,multiply,BTC
2018-05-24 02:00:00,513.92,488.87,493.83,568127.06,291863360.04,513.73,multiply,BTC
2018-05-25 02:00:00,518.86,497.3,515.01,455757.69,229309734.19,503.14,multiply,BTC
2018-05-26 02:00:00,505.28,490.73,498.77,395092.5,198836617.4,503.27,multiply,BTC
2018-05-27 02:00:00,504.82,481.76,503.27,428228.04,208992174.98,488.04,multiply,BTC
2018-05-28 02:00:00,476.42,438.67,488.04,640979.18,282945315.86,441.43,multiply,BTC
2018-05-29 02:00:00,494.14,466.64,441.43,529856.65,259833490.93,490.38,multiply,BTC
2018-05-30 02:00:00,490.63,471.66,489.93,479480.82,229924008.76,479.53,multiply,BTC
2018-05-31 02:00:00,495.44,483.01,479.53,490119.69,242447408.69,494.67,multiply,BTC
2018-06-01 02:00:00,501.37,490.54,494.67,459172.22,227877823.3,496.28,multiply,BTC
2018-06-02 02:00:00,511.1,501.48,496.22,429546.87,217741838.75,506.91,multiply,BTC
2018-06-03 02:00:00,534.54,511.91,506.85,433867.83,230341099.45,530.9,multiply,BTC
2018-06-04 02:00:00,517.02,498.96,530.82,515489.12,260905325.15,506.13,multiply,BTC
2018-06-05 02:00:00,522.92,509.26,506.28,503066.09,261164580.44,519.15,multiply,BTC
2018-06-06 02:00:00,519.93,513.76,519.28,495212.73,255029307.88,514.99,multiply,BTC
2018-06-07 02:00:00,519.54,510.87,514.99,513060.98,263045036.64,512.7,multiply,BTC
2018-06-08 02:00:00,513.55,506.69,512.68,427639.18,218120549.67,510.06,multiply,BTC
2018-06-09 02:00:00,505.82,500.85,510.06,420404.18,212057853.94,504.41,multiply,BTC
2018-06-10 02:00:00,456.92,434.83,504.41,589117.09,262705485.64,445.93,multiply,BTC
2018-06-11 02:00:00,461.94,446.2,445.93,555242.8,251094671.4,452.22,multiply,BTC
2018-06-12 02:00:00,437.69,418.02,452.22,625264.34,263925113.73,422.1,multiply,BTC
2018-06-13 02:00:00,409.05,387.72,422.1,701748.65,283148855.28,403.49,multiply,BTC
2018-06-14 02:00:00,453.42,418.94,403.5,816807.93,366743138.52,449.0,multiply,BTC
2018-06-15 02:00:00,432.43,412.52,449.17,637214.55,267925523.67,420.46,multiply,BTC
2018-06-16 02:00:00,435.07,427.42,420.43,464198.26,200053383.23,430.97,multiply,BTC
2018-06-17 02:00:00,432.8,426.83,429.86,473048.44,203284365.14,429.73,multiply,BTC
2018-06-18 02:00:00,446.85,440.91,429.73,491411.44,218850188.2,445.35,multiply,BTC
2018-06-19 02:00:00,465.8,447.69,445.29,556633.61,258241513.61,463.93,multiply,BTC
2018-06-20 02:00:00,465.99,458.4,463.93,514244.2,238132201.1,463.07,multiply,BTC
2018-06-21 02:00:00,465.8,448.31,463.13,558356.83,253065487.47,453.23,multiply,BTC
2018-06-22 02:00:00,407.69,391.65,453.23,608795.88,242302339.82,398.0,multiply,BTC
2018-06-23 02:00:00,409.53,401.28,398.0,447012.77,182026080.42,407.21,multiply,BTC
2018-06-24 02:00:00,407.2,384.76,407.21,608791.87,238321589.28,391.47,multiply,BTC
2018-06-25 02:00:00,401.98,389.96,391.36,603723.31,237136087.72,392.79,multiply,BTC
2018-06-26 02:00:00,384.57,369.44,392.79,521268.05,192715679.65,369.71,multiply,BTC
2018-06-27 02:00:00,382.31,371.7,369.3,521869.89,198988893.4,381.3,multiply,BTC
2018-06-28 02:00:00,365.82,358.27,381.5,491026.95,178857444.89,364.25,multiply,BTC
2018-06-29 02:00:00,381.98,366.71,364.27,565561.52,210454652.89,372.12,multiply,BTC
2018-06-30 02:00:00,390.67,382.26,372.12,458742.83,178039465.8,388.1,multiply,BTC
2018-07-01 02:00:00,389.73,384.66,388.16,461525.09,178887772.87,387.6,multiply,BTC
2018-07-02 02:00:00,412.52,400.51,387.66,540048.81,221119109.43,409.44,multiply,BTC
2018-07-03 02:00:00,406.28,394.33,409.42,567352.22,224612896.03,395.9,multiply,BTC
2018-07-04 02:00:00,406.58,397.37,395.82,552938.36,221502865.54,400.59,multiply,BTC
2018-07-05 02:00:00,400.93,395.39,400.59,574221.55,229738706.47,400.09,multiply,BTC
2018-07-06 02:00:00,404.95,393.93,400.03,581478.66,232592466.24,400.0,multiply,BTC
2018-07-07 02:00:00,412.37,404.5,400.0,449729.84,185301444.82,412.03,multiply,BTC
2018-07-08 02:00:00,416.3,409.1,412.03,446966.89,184998444.83,413.9,multiply,BTC
2018-07-09 02:00:00,412.11,400.89,413.9,498392.08,199939831.92,401.17,multiply,BTC
2018-07-10 02:00:00,380.97,364.41,401.17,571894.35,211293075.93,369.46,multiply,BTC
2018-07-11 02:00:00,381.97,370.21,369.41,497731.99,189846629.31,381.42,multiply,BTC
2018-07-12 02:00:00,375.86,368.05,381.42,706670.29,260695060.38,368.91,multiply,BTC
2018-07-13 02:00:00,375.09,367.31,368.91,1019502.16,377574256.16,370.35,multiply,BTC
2018-07-14 02:00:00,375.1,370.86,370.35,984771.65,365794872.08,371.45,multiply,BTC
2018-07-15 02:00:00,386.78,376.38,371.48,902330.91,347530392.74,385.15,multiply,BTC
2018-07-16 02:00:00,412.63,403.32,385.2,1043655.73,427221988.05,409.35,multiply,BTC
2018-07-17 02:00:00,447.49,426.69,409.35,1274876.82,544933238.56,427.44,multiply,BTC
2018-07-18 02:00:00,434.36,408.67,427.79,1461825.34,601192144.82,411.26,multiply,BTC
2018-07-19 02:00:00,418.09,401.65,411.2,1073070.5,431899163.26,402.49,multiply,BTC
2018-07-20 02:00:00,392.23,378.05,402.49,1122201.58,429504099.37,382.73,multiply,BTC
2018-07-21 02:00:00,398.49,384.44,382.73,759130.69,297962305.21,392.5,multiply,BTC
2018-07-22 02:00:00,395.67,387.41,392.5,801223.3,312576047.69,390.12,multiply,BTC
2018-07-23 02:00:00,408.54,382.8,390.06,828341.83,318567771.04,384.58,multiply,BTC
2018-07-24 02:00:00,426.14,407.58,384.58,1149234.18,470971412.02,409.81,multiply,BTC
2018-07-25 02:00:00,404.82,392.78,409.81,977858.27,393068573.35,401.97,multiply,BTC
2018-07-26 02:00:00,400.76,392.51,402.08,869764.93,345722167.69,397.49,multiply,BTC
2018-07-27 02:00:00,413.75,397.97,397.52,673594.52,271283413.4,402.74,multiply,BTC
2018-07-28 02:00:00,405.7,400.13,402.75,655586.11,263383447.82,401.75,multiply,BTC
2018-07-29 02:00:00,402.08,398.35,401.68,647838.88,258840398.23,399.54,multiply,BTC
2018-07-30 02:00:00,397.92,387.87,399.54,951325.62,370384373.58,389.34,multiply,BTC
2018-07-31 02:00:00,371.83,360.11,389.4,813871.25,300627437.75,369.38,multiply,BTC
2018-08-01 02:00:00,367.42,355.37,369.39,786910.42,283078871.73,359.73,multiply,BTC
2018-08-02 02:00:00,361.9,353.3,359.8,923478.29,328067273.07,355.25,multiply,BTC
2018-08-03 02:00:00,361.5,348.44,355.19,845097.97,304854708.43,360.73,multiply,BTC
2018-08-04 02:00:00,354.91,333.34,360.73,741265.45,260609954.34,351.57,multiply,BTC
2018-08-05 02:00:00,356.42,351.25,351.57,717784.13,254000919.86,353.87,multiply,BTC
2018-08-06 02:00:00,352.54,346.83,353.88,704461.31,247418371.93,351.22,multiply,BTC
2018-08-07 02:00:00,338.92,321.01,351.2,936982.67,305665894.32,326.22,multiply,BTC
2018-08-08 02:00:00,311.54,300.66,326.22,881628.79,270225646.98,306.51,multiply,BTC
2018-08-09 02:00:00,324.82,315.56,306.51,965079.72,305469373.87,316.52,multiply,BTC
2018-08-10 02:00:00,304.61,289.82,316.52,1202995.42,350599878.45,291.44,multiply,BTC
2018-08-11 02:00:00,296.01,273.4,291.35,1379716.74,385375400.21,279.31,multiply,BTC
2018-08-12 02:00:00,286.37,279.21,279.31,1104466.94,308989164.34,279.76,multiply,BTC
2018-08-13 02:00:00,278.08,248.81,279.82,1305300.54,325919093.07,249.69,multiply,BTC
2018-08-14 02:00:00,248.43,229.62,249.69,1499427.0,368403168.21,245.7,multiply,BTC
2018-08-15 02:00:00,256.21,245.13,245.7,1208775.54,299991738.2,248.18,multiply,BTC
2018-08-16 02:00:00,257.32,248.42,248.18,1049809.48,265408519.28,252.82,multiply,BTC
2018-08-17 02:00:00,278.96,260.94,252.75,1145544.45,317711067.98,277.35,multiply,BTC
2018-08-18 02:00:00,272.5,251.7,277.4,1045254.78,269654734.49,257.98,multiply,BTC
2018-08-19 02:00:00,269.17,258.78,257.98,986248.26,258747052.19,262.35,multiply,BTC
2018-08-20 02:00:00,254.01,234.91,262.41,1132313.95,267778901.46,236.49,multiply,BTC
2018-08-21 02:00:00,246.59,237.92,236.61,1030747.56,250482461.69,243.01,multiply,BTC
2018-08-22 02:00:00,240.09,228.06,243.01,1067222.17,249078637.86,233.39,multiply,BTC
2018-08-23 02:00:00,243.97,237.41,233.41,934910.81,223756857.21,239.33,multiply,BTC
2018-08-24 02:00:00,244.43,240.51,239.36,1179763.99,285916405.13,242.35,multiply,BTC
2018-08-25 02:00:00,243.7,238.31,242.26,962455.83,229864435.78,238.83,multiply,BTC
2018-08-26 02:00:00,238.18,234.95,238.83,1275199.06,301080344.34,236.1,multiply,BTC
2018-08-27 02:00:00,246.24,240.63,235.95,1220143.57,300021215.66,245.89,multiply,BTC
2018-08-28 02:00:00,253.72,247.0,245.89,1252607.16,316906540.59,253.0,multiply,BTC
2018-08-29 02:00:00,251.93,246.03,252.9,1143326.22,281916229.44,246.58,multiply,BTC
2018-08-30 02:00:00,246.94,239.52,246.58,1205956.66,293543715.45,243.41,multiply,BTC
2018-08-31 02:00:00,246.15,236.19,243.41,1103627.35,267528839.41,242.41,multiply,BTC
2018-09-01 02:00:00,257.86,238.62,242.41,956215.81,242903976.26,254.03,multiply,BTC
2018-09-02 02:00:00,260.07,252.46,254.03,968908.4,246314300.95,254.22,multiply,BTC
2018-09-03 02:00:00,252.99,246.87,254.22,1174411.83,292054057.45,248.68,multiply,BTC
2018-09-04 02:00:00,253.01,244.02,248.72,990904.5,243246093.06,245.48,multiply,BTC
2018-09-05 02:00:00,224.21,195.98,245.48,1358177.92,267186518.01,196.72,multiply,BTC
2018-09-06 02:00:00,200.48,187.09,196.72,1702402.54,336239526.54,197.51,multiply,BTC
2018-09-07 02:00:00,198.54,186.02,197.51,1469692.96,273875490.07,186.35,multiply,BTC
2018-09-08 02:00:00,184.63,166.69,186.35,1735406.03,296450369.95,170.82,multiply,BTC
2018-09-09 02:00:00,175.35,163.45,170.82,1540123.72,260897045.65,169.4,multiply,BTC
2018-09-10 02:00:00,174.43,163.64,169.38,1541484.78,261915289.51,169.91,multiply,BTC
2018-09-11 02:00:00,170.0,155.31,169.91,1616538.41,257541128.92,159.32,multiply,BTC
2018-09-12 02:00:00,160.54,147.18,159.37,1940550.7,305825339.31,157.6,multiply,BTC
2018-09-13 02:00:00,182.92,160.47,157.6,1860925.63,336257007.33,180.69,multiply,BTC
2018-09-14 02:00:00,189.95,176.28,180.69,1585699.94,286606562.47,180.74,multiply,BTC
2018-09-15 02:00:00,195.13,181.13,180.58,1173414.63,225277919.03,191.98,multiply,BTC
2018-09-16 02:00:00,192.33,182.7,191.87,1089783.39,206791827.01,189.75,multiply,BTC
2018-09-17 02:00:00,184.52,166.38,189.75,1641005.34,276380540.67,168.42,multiply,BTC
2018-09-18 02:00:00,182.31,169.33,168.42,1598968.77,286381425.0,179.1,multiply,BTC
2018-09-19 02:00:00,184.41,176.96,179.15,1429874.78,257101957.56,179.81,multiply,BTC
2018-09-20 02:00:00,192.5,178.76,179.81,1504673.02,286997451.28,190.74,multiply,BTC
2018-09-21 02:00:00,212.63,192.51,190.8,2153841.28,453631472.88,210.62,multiply,BTC
2018-09-22 02:00:00,213.17,200.89,210.62,1700452.29,348214725.06,204.78,multiply,BTC
2018-09-23 02:00:00,210.01,202.42,204.84,1625340.76,338457797.6,208.24,multiply,BTC
2018-09-24 02:00:00,204.81,192.32,208.19,1644057.95,318860000.69,193.95,multiply,BTC
2018-09-25 02:00:00,189.69,175.19,193.93,1677457.02,312417196.3,186.24,multiply,BTC
2018-09-26 02:00:00,187.41,178.88,186.29,1113296.35,203192108.35,182.51,multiply,BTC
2018-09-27 02:00:00,198.73,187.64,182.51,1267221.63,249213334.53,196.66,multiply,BTC
2018-09-28 02:00:00,197.1,187.73,196.66,1581037.89,302228653.63,191.16,multiply,BTC
2018-09-29 02:00:00,203.89,187.2,191.16,1445671.31,287783624.5,199.07,multiply,BTC
2018-09-30 02:00:00,204.19,197.52,199.06,1262457.07,252888998.34,200.31,multiply,BTC
2018-10-01 02:00:00,200.77,196.17,200.37,930666.79,185210279.87,199.01,multiply,BTC
2018-10-02 02:00:00,198.04,194.6,199.01,1125858.59,219726950.91,195.16,multiply,BTC
2018-10-03 02:00:00,194.97,189.39,195.16,1245772.0,237968172.33,191.02,multiply,BTC
2018-10-04 02:00:00,195.41,191.59,191.01,1264062.51,243481621.19,192.62,multiply,BTC
2018-10-05 02:00:00,199.12,192.63,192.62,1281236.19,253063140.57,197.51,multiply,BTC
